Model,Scenario,Region,Variable,Unit,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Notes
OECD Env-Growth,SSP3,PSE,GDP|PPP,billion US$2005/yr,11.054,13.976,18.654,25.159,33.173,42.545,53.705,66.822,82.094,99.449,118.781,140.682,165.483,193.504,224.821,259.381,297.342,339.12,385.331,
OECD Env-Growth,SSP4,PSE,GDP|PPP,billion US$2005/yr,11.097,14.03,18.402,23.892,30.208,36.683,43.695,51.167,59.081,67.381,76.075,85.72,96.439,108.361,121.478,135.891,151.867,169.82,190.155,
OECD Env-Growth,SSP5,PSE,GDP|PPP,billion US$2005/yr,11.142,15.153,21.294,31.439,47.124,68.841,94.811,123.156,152.254,181.055,208.678,235.395,259.883,282.39,304.412,326.502,350.141,376.444,406.039,
OECD Env-Growth,SSP1,PYF,GDP|PPP,billion US$2005/yr,4.493,4.987,5.39,5.863,6.449,7.199,8.068,9.004,9.941,10.849,11.753,12.634,13.504,14.313,15.048,15.728,16.363,16.946,17.459,
OECD Env-Growth,SSP2,PYF,GDP|PPP,billion US$2005/yr,4.493,4.945,5.313,5.689,6.089,6.586,7.217,7.954,8.76,9.621,10.572,11.613,12.769,13.997,15.267,16.592,17.991,19.483,21.07,
OECD Env-Growth,SSP3,PYF,GDP|PPP,billion US$2005/yr,4.493,4.899,5.188,5.448,5.684,5.971,6.358,6.827,7.349,7.919,8.575,9.331,10.216,11.2,12.253,13.391,14.638,16.017,17.541,
OECD Env-Growth,SSP4,PYF,GDP|PPP,billion US$2005/yr,4.493,4.886,5.18,5.535,6.013,6.638,7.384,8.214,9.084,9.971,10.903,11.854,12.837,13.799,14.718,15.603,16.477,17.353,18.215,
OECD Env-Growth,SSP5,PYF,GDP|PPP,billion US$2005/yr,4.493,5.005,5.472,6.115,6.998,8.153,9.491,10.963,12.499,14.065,15.698,17.376,19.116,20.85,22.56,24.271,25.991,27.713,29.398,
OECD Env-Growth,SSP1,QAT,GDP|PPP,billion US$2005/yr,122.76,205.428,257.151,298.357,329.662,358.905,383.335,401.142,412.954,423.716,435.445,444.255,447.515,444.92,438.799,429.953,418.874,405.463,389.45,
OECD Env-Growth,SSP2,QAT,GDP|PPP,billion US$2005/yr,122.76,206.046,266.067,316.472,355.354,382.915,405.205,426.505,448.093,473.762,504.07,533.96,560.319,581.326,596.673,606.371,611.231,611.297,606.721,
OECD Env-Growth,SSP3,QAT,GDP|PPP,billion US$2005/yr,122.76,199.745,255.913,301.869,335.91,359.344,377.102,389.127,398.197,410.559,422.376,435.856,449.154,461.413,472.424,482.286,491.128,498.298,503.454,
OECD Env-Growth,SSP4,QAT,GDP|PPP,billion US$2005/yr,122.76,205.498,268.379,330.93,392.37,448.509,491.31,522.142,543.489,562.742,582.333,597.315,605.015,604.872,598.239,585.941,569.462,549.263,525.686,
OECD Env-Growth,SSP5,QAT,GDP|PPP,billion US$2005/yr,122.76,212.218,285.173,372.631,472.744,572.842,662.672,738.124,801.16,860.595,920.377,975.09,1019.776,1053.582,1080.944,1103.177,1119.921,1130.497,1134.182,
IIASA GDP,SSP1,R32AUNZ,GDP|PPP,billion US$2005/yr,995.333704289604,1260.13323959807,1522.97000238853,1830.1512858088,2150.2734938256,2475.03203083507,2799.46211010474,3122.08730906612,3440.29209683356,3757.72762647281,4078.54859472106,4396.83179416392,4703.1470532644,4992.00128722861,5256.62462217025,5493.97306053093,5698.2750405878,5872.33133784512,6025.66447781117,
IIASA GDP,SSP2,R32AUNZ,GDP|PPP,billion US$2005/yr,995.333704289604,1262.98951563444,1527.52869070116,1829.94240970091,2135.43762756624,2436.7461061654,2731.51451379789,3020.71448873537,3302.89441984529,3581.89342490491,3860.67451981362,4134.95875798144,4398.9643077419,4648.51153588576,4880.02101150776,5092.19408807792,5281.38892289655,5445.59030174847,5587.03270480893,
IIASA GDP,SSP3,R32AUNZ,GDP|PPP,billion US$2005/yr,995.333704289604,1179.40357315515,1274.3255014551,1345.48755624862,1410.31844857304,1477.95420079965,1550.93545669052,1626.55762762563,1699.45117849281,1767.88102919899,1831.13062545153,1887.9350947626,1937.75831998646,1978.50130306915,2007.96928056106,2025.77867392408,2033.30772839278,2032.51601868799,2023.86420241901,
IIASA GDP,SSP4,R32AUNZ,GDP|PPP,billion US$2005/yr,995.333704289604,1265.94529905907,1533.45922822044,1834.2694099736,2126.36307273497,2402.67875340873,2665.52444088306,2919.28555171719,3162.73190322361,3398.83422756695,3628.76600230364,3847.43051150024,4051.09854357617,4234.93063025789,4393.47354767949,4523.21751067462,4620.08139510793,4682.33954170155,4713.96039234296,
IIASA GDP,SSP5,R32AUNZ,GDP|PPP,billion US$2005/yr,995.333704289604,1268.6241492403,1562.98135264791,1941.99286017248,2382.35312899402,2874.40843982788,3409.4342426316,3986.68771781906,4604.55357633004,5268.47708592123,5988.15353403684,6759.19461021434,7566.28388840839,8399.37404973882,9248.96713962523,10109.843867435,10973.0041622173,11840.8526501255,12725.0330127969,
OECD Env-Growth,SSP1,R32AUNZ,GDP|PPP,billion US$2005/yr,906.474,1067.055,1254.862,1451.334,1667.778,1911.723,2176.232,2459.044,2740.671,3025.406,3330.4,3649.191,3971.12,4280.802,4576.41,4850.418,5106.088,5348.769,5577.308,
OECD Env-Growth,SSP2,R32AUNZ,GDP|PPP,billion US$2005/yr,906.474,1066.007,1250.084,1429.7,1605.52,1784.256,1975.132,2181.743,2390.903,2606.919,2844.687,3099.561,3365.223,3630.074,3893.841,4151.669,4406.159,4660.223,4912.865,
OECD Env-Growth,SSP3,R32AUNZ,GDP|PPP,billion US$2005/yr,906.474,1054.004,1210.977,1344.592,1454.396,1547.168,1628.89,1702.367,1757.554,1800.972,1846.971,1892.715,1931.58,1955.96,1970.321,1975.457,1977.082,1978.355,1974.064,
OECD Env-Growth,SSP4,R32AUNZ,GDP|PPP,billion US$2005/yr,906.474,1063.313,1243.386,1432.148,1639.066,1870.744,2118.849,2382.514,2644.716,2908.013,3190.129,3482.463,3773.594,4047.64,4308.067,4547.819,4769.894,4976.422,5159.466,
OECD Env-Growth,SSP5,R32AUNZ,GDP|PPP,billion US$2005/yr,906.474,1078.184,1292.234,1546.627,1865.465,2255.742,2706.973,3224.192,3790.356,4416.768,5134.89,5947.098,6854.198,7842.524,8898.263,10013.95,11195.074,12454.367,13805.828,
PIK GDP-32,SSP1,R32AUNZ,GDP|PPP,billion US$2005/yr,1002.62229636089,1146.13745712708,1360.53578533673,1571.95818934619,1785.03855139762,2014.85847863302,2238.20620836168,2465.34912690471,2657.54107464907,2829.71202184362,3022.72527830013,3223.72660899694,3417.77604276677,3576.73645817357,3715.05122484986,3831.3691817859,3939.37194347413,4047.38983414864,4150.37925529898,
PIK GDP-32,SSP2,R32AUNZ,GDP|PPP,billion US$2005/yr,1002.62229636089,1146.77181183557,1360.309877552,1569.64483770723,1781.07293607907,2011.16585424868,2237.12076185144,2469.64858977273,2670.70481523647,2856.37534268253,3068.25227935778,3293.94497727455,3519.07051569625,3713.25599210876,3886.27167653403,4032.9982265991,4165.91798763338,4295.569013825,4418.68125454376,
PIK GDP-32,SSP3,R32AUNZ,GDP|PPP,billion US$2005/yr,1002.62229636089,1134.12229783957,1310.22252912705,1448.54219381701,1564.37846429596,1671.44639820786,1750.37558948565,1813.78933554495,1840.58738439596,1846.25475260136,1859.71083590659,1870.83652529165,1869.21894130878,1836.60607322916,1790.17135286412,1734.39560757923,1679.38870446746,1629.23317506688,1572.50552285366,
PIK GDP-32,SSP4,R32AUNZ,GDP|PPP,billion US$2005/yr,1002.62229636089,1154.5374324222,1378.27454668746,1600.05734233304,1819.89038894609,2053.65019285337,2276.65901629532,2497.97951730804,2682.70569482295,2843.29344847721,3019.65485702096,3196.53833272495,3360.59819414962,3478.90253772517,3573.28279057719,3636.40856795656,3680.26289308902,3716.24069007324,3731.09988874602,
PIK GDP-32,SSP5,R32AUNZ,GDP|PPP,billion US$2005/yr,1002.62229636089,1146.47035864608,1382.15899602332,1648.60729891938,1947.48897411806,2300.72795277581,2690.35125419036,3131.99796905237,3574.80441456564,4040.14127378334,4593.73069555528,5233.36580746766,5949.00952550828,6714.39421128333,7514.35889984271,8367.32034583077,9319.39771688467,10373.20130749,11539.9410493562,
IIASA GDP,SSP1,R32BRA,GDP|PPP,billion US$2005/yr,1859.3404872983,2189.45518272273,2605.0407515026,3016.13550966108,3422.24304234325,3903.80787796418,4472.03862537256,5096.92744519357,5719.72396586466,6287.14324093312,6752.3977940556,7144.88810136935,7505.45798253126,7855.30591552848,8185.59279623897,8475.86436903861,8695.67353536155,8836.60046531844,8898.73851174121,
IIASA GDP,SSP2,R32BRA,GDP|PPP,billion US$2005/yr,1859.3404872983,2186.96475098728,2581.68409022373,2956.53809794649,3324.47259144347,3701.11823184385,4102.65128043184,4621.40679493622,5244.76325999497,5910.94202369274,6533.07844984868,7072.12356297777,7542.12151592854,7982.93948282507,8419.65503388242,8856.14273282494,9288.1120727537,9716.32315880727,10138.0413653093,
IIASA GDP,SSP3,R32BRA,GDP|PPP,billion US$2005/yr,1859.3404872983,2186.94073482326,2566.65885879731,2901.46640884235,3210.71167279912,3521.34578989331,3860.36656750565,4233.77925228905,4650.21235188466,5087.65192609494,5523.02202394678,5926.82386982193,6299.22658779358,6670.58545576954,7047.20049956653,7430.61913553269,7826.9285064019,8253.30682944756,8730.80009762528,
IIASA GDP,SSP4,R32BRA,GDP|PPP,billion US$2005/yr,1859.3404872983,2172.69579940915,2513.68475573542,2775.70083398029,2977.81869067842,3154.02436698657,3334.53660543321,3522.46010469763,3726.18761617135,3921.0496321952,4083.4469218172,4183.7652153247,4220.28545587293,4216.88881499575,4186.02077290532,4129.41398720756,4049.5993429443,3957.85459351306,3857.84747353324,
IIASA GDP,SSP5,R32BRA,GDP|PPP,billion US$2005/yr,1859.3404872983,2191.53410675995,2623.83849923321,3078.53760597196,3562.45965368888,4161.30034876497,4889.24054420578,5713.33489360798,6562.86959115455,7386.8088194865,8203.56062596878,9033.72592313927,9891.15053107014,10759.4482119622,11614.1228697779,12419.5591713223,13125.5452153669,13712.1815652176,14171.4986353249,
OECD Env-Growth,SSP1,R32BRA,GDP|PPP,billion US$2005/yr,1967.541,2303.632,2796.631,3352.735,3996.137,4746.484,5564.084,6401.209,7214.073,8003.391,8752.903,9417.131,9990.134,10500.273,10932.888,11279.24,11525.444,11679.776,11736.066,
OECD Env-Growth,SSP2,R32BRA,GDP|PPP,billion US$2005/yr,1967.541,2313.373,2814.726,3308.152,3776.172,4225.471,4687.932,5153.778,5613.1,6082.409,6559.794,7025.864,7488.784,7966.355,8436.349,8899.19,9362.067,9833.185,10312.23,
OECD Env-Growth,SSP3,R32BRA,GDP|PPP,billion US$2005/yr,1967.541,2322.977,2833.335,3275.81,3616.064,3857.539,4058.533,4216.964,4333.19,4433.296,4522.291,4593.816,4657.649,4724.296,4775.302,4809.896,4836.094,4859.775,4883.422,
OECD Env-Growth,SSP4,R32BRA,GDP|PPP,billion US$2005/yr,1967.541,2307.059,2790.695,3250.369,3693.666,4118.368,4542.876,4950.713,5332.213,5711.066,6085.488,6422.677,6724.721,7011.568,7268.891,7494.153,7698.959,7894.712,8076.033,
OECD Env-Growth,SSP5,R32BRA,GDP|PPP,billion US$2005/yr,1967.541,2302.62,2800.474,3425.068,4238.996,5262.758,6409.806,7628.862,8867.724,10129.85,11397.887,12610.945,13752.968,14862.099,15917.456,16903.031,17790.578,18583.634,19260.994,
PIK GDP-32,SSP1,R32BRA,GDP|PPP,billion US$2005/yr,1674.12510518472,2011.8674205042,2380.00190890276,2817.58666129933,3341.21726148845,3994.83952640213,4799.37397137764,5752.01456463085,6674.58631208453,7579.52430780827,8438.38842398107,9162.59501493014,9748.93066314805,10291.9813056261,10745.2219872377,11093.791432107,11334.4828699091,11488.4745092214,11530.2631826553,
PIK GDP-32,SSP2,R32BRA,GDP|PPP,billion US$2005/yr,1674.12510518472,2013.04500166661,2366.06721073314,2759.93669685073,3216.95213218545,3773.61826462647,4440.21873643248,5215.56019236309,5970.86161239097,6739.4946142143,7517.73600106565,8253.49175719561,8948.83059762709,9691.16026043772,10413.8977272893,11100.0092453924,11761.1276716405,12423.2465515312,13086.6540890406,
PIK GDP-32,SSP3,R32BRA,GDP|PPP,billion US$2005/yr,1674.12510518472,2012.51000281771,2333.67083645616,2646.45604570362,2972.6338812897,3334.48587002862,3726.35708333331,4140.19166073033,4504.686777598,4858.15538445404,5209.6486409385,5540.07826007272,5858.47083863945,6207.3541539556,6541.37246839482,6861.48763495784,7179.91866258371,7507.14176870677,7853.55500203734,
PIK GDP-32,SSP4,R32BRA,GDP|PPP,billion US$2005/yr,1674.12510518472,2032.12914738875,2408.14197684836,2827.49863033015,3300.76852965402,3859.40422491013,4503.018778244,5215.40192109798,5871.23841711463,6495.50553708455,7076.47462866828,7552.96343309001,7934.9631916445,8297.07805385504,8591.91611510275,8805.73085266973,8962.42348401777,9097.69536576856,9193.64450650867,
PIK GDP-32,SSP5,R32BRA,GDP|PPP,billion US$2005/yr,1674.12510518472,1974.2580645969,2311.90842705994,2734.64442179081,3268.87994662101,3969.35647032544,4873.57584573994,6001.09862763124,7152.34677035942,8349.41799935289,9570.30354808217,10718.6211232599,11789.4353704289,12920.7037478582,14041.5354978569,15146.1689992337,16237.8554438599,17287.8740518661,18231.6902492517,
IIASA GDP,SSP1,R32CAN,GDP|PPP,billion US$2005/yr,1213.42476492712,1370.75852566409,1559.35186158192,1809.43084211048,2081.94762793328,2364.81108519503,2649.20761205535,2932.79806084342,3214.89878754854,3503.28846082743,3805.86441174966,4120.01473998932,4434.85309686406,4742.33056237377,5037.22873498654,5310.78890495337,5555.633991244,5771.7915497286,5967.72611708739,
IIASA GDP,SSP2,R32CAN,GDP|PPP,billion US$2005/yr,1213.42476492712,1373.66806459988,1562.86498208414,1803.95395595276,2054.17329621214,2302.63906929265,2544.97492871775,2781.82394482856,3014.65910149159,3250.90674626614,3497.81955240737,3753.15035174352,4009.6193045019,4260.20310357387,4500.43413267488,4727.87973990701,4941.89521186459,5139.73944511622,5319.23684976054,
IIASA GDP,SSP3,R32CAN,GDP|PPP,billion US$2005/yr,1213.42476492712,1304.49492757435,1360.55438716315,1419.14397026646,1475.7358562082,1532.67557561203,1591.12467012637,1649.19153360899,1703.94662217317,1756.28059141035,1807.70870019722,1857.04978803971,1902.51800538893,1940.65885983923,1968.87048741172,1986.40884331979,1994.88938411926,1996.1818571559,1990.73427968497,
IIASA GDP,SSP4,R32CAN,GDP|PPP,billion US$2005/yr,1213.42476492712,1381.93226170788,1584.26768698674,1835.77646897094,2080.71129772545,2307.44413653321,2519.65269356783,2724.21303880036,2922.50305722397,3118.33046906974,3314.71930722342,3507.17187137043,3691.37961574095,3861.77919750048,4012.34243785666,4136.85647087632,4232.90280360318,4297.78924292706,4332.44481858191,
IIASA GDP,SSP5,R32CAN,GDP|PPP,billion US$2005/yr,1213.42476492712,1378.75012167692,1597.27491349047,1916.04692773703,2306.24355200166,2757.049880346,3257.78095857813,3806.94459844531,4404.87370710365,5064.33862131798,5803.58115969627,6626.27403495915,7517.09456778111,8462.22717849754,9453.87517869915,10481.6778686895,11535.5951445884,12614.1639086133,13726.1981051856,
OECD Env-Growth,SSP1,R32CAN,GDP|PPP,billion US$2005/yr,1201.888,1355.371,1537.669,1689.67,1845.407,2031.119,2237.861,2457.282,2679.576,2907.507,3156.571,3432.186,3722.703,4012.466,4300.718,4573.909,4831.523,5078.94,5318.188,
OECD Env-Growth,SSP2,R32CAN,GDP|PPP,billion US$2005/yr,1201.888,1353.751,1531.718,1694.124,1861.567,2046.673,2245.51,2448.009,2647.38,2848.396,3067.688,3311.851,3575.443,3846.626,4123.553,4399.106,4674.884,4953.774,5236.013,
OECD Env-Growth,SSP3,R32CAN,GDP|PPP,billion US$2005/yr,1201.888,1340.315,1488.502,1602.145,1715.258,1851.025,2004.307,2152.701,2277.354,2376.839,2464.637,2548.178,2620.583,2673.917,2713.571,2739.622,2758.571,2775.279,2785.509,
OECD Env-Growth,SSP4,R32CAN,GDP|PPP,billion US$2005/yr,1201.888,1350.294,1521.654,1675.346,1845.615,2048.81,2263.128,2474.464,2674.918,2870.101,3079.408,3306.594,3540.534,3764.788,3981.931,4183.021,4370.384,4544.905,4698.999,
OECD Env-Growth,SSP5,R32CAN,GDP|PPP,billion US$2005/yr,1201.888,1366.986,1576.148,1807.107,2114.057,2526.656,3021.337,3581.175,4185.781,4837.187,5563.307,6382.766,7299.905,8305.914,9393.26,10547.885,11771.509,13079.525,14493.948,
PIK GDP-32,SSP1,R32CAN,GDP|PPP,billion US$2005/yr,1252.83763569119,1356.71729621331,1555.26097689011,1755.84137121989,1962.40497165327,2207.68178405394,2470.0495015643,2724.1270438352,2947.47087701441,3141.50243495514,3340.9126220126,3562.283614021,3783.91901264955,3971.23994261735,4135.38666097288,4268.19767931731,4390.91864951949,4512.85287919058,4634.99905976819,
PIK GDP-32,SSP2,R32CAN,GDP|PPP,billion US$2005/yr,1252.83763569119,1356.91760648843,1547.38310239442,1730.53139922109,1918.64859627341,2145.29083582422,2392.47058288029,2638.31090366544,2863.3748434738,3070.82711186832,3294.47782311028,3549.82343224179,3814.33606055603,4046.70448348858,4253.36186044337,4426.29300072755,4578.04245279111,4723.25656984214,4863.46060579917,
PIK GDP-32,SSP3,R32CAN,GDP|PPP,billion US$2005/yr,1252.83763569119,1342.58321862896,1487.29601478887,1585.24058260591,1661.90947059536,1747.11207471636,1823.90910072035,1875.73427008673,1898.27639703857,1897.57750410715,1897.06734743139,1908.30684064914,1912.96922736375,1885.62814658715,1842.00168714148,1784.80891437922,1725.18016828339,1670.12817864015,1609.85452954183,
PIK GDP-32,SSP4,R32CAN,GDP|PPP,billion US$2005/yr,1252.83763569119,1368.14275273948,1572.24595737223,1771.00118818319,1969.542507834,2201.502524801,2445.85320039038,2677.80374480233,2881.68317966498,3055.09444336884,3228.46405023513,3414.12745364805,3590.93239750388,3716.16318533636,3811.75757894942,3866.05997351393,3892.57210649233,3905.38486003679,3895.29346080422,
PIK GDP-32,SSP5,R32CAN,GDP|PPP,billion US$2005/yr,1252.83763569119,1350.43004162478,1563.25476136767,1810.4060220201,2094.92773368119,2458.62499586344,2890.74574501472,3373.33902649112,3874.98172556084,4400.84862345672,5007.58646225276,5727.61312900833,6548.69674928185,7439.88389044094,8375.67739324572,9365.45130141177,10467.6301932489,11685.8715033015,13044.8973832453,
IIASA GDP,SSP1,R32CAS,GDP|PPP,billion US$2005/yr,425.196456127345,761.58907384885,1193.89964165695,1684.5939181526,2139.84053276868,2468.43372078935,2664.56544666127,2780.36469102684,2868.73391104041,2958.98813840846,3062.5238158145,3173.31241506216,3287.99543197742,3401.24982631215,3509.3570700284,3613.24850922187,3713.52372715761,3808.66876607758,3898.38508614812,
IIASA GDP,SSP2,R32CAS,GDP|PPP,billion US$2005/yr,425.196456127345,769.764679598629,1207.73598396369,1685.11254438424,2116.22069786762,2444.55086543057,2677.46716501553,2850.91089955716,2996.70319825182,3132.54947459902,3272.17665453113,3415.24265803721,3562.06165416715,3710.41718204739,3858.6982366399,4010.95145792629,4172.61701228794,4347.25458832973,4534.87873816836,
IIASA GDP,SSP3,R32CAS,GDP|PPP,billion US$2005/yr,425.196456127345,766.269577639533,1200.48535411997,1683.49485394186,2133.73129963758,2494.21407740925,2772.29108290338,3002.14762639267,3212.78069963361,3416.63386940788,3623.8525186868,3835.9578847275,4058.40122742723,4296.26971318186,4552.6263733023,4832.7110083881,5139.85315147193,5476.55914188103,5843.05348100245,
IIASA GDP,SSP4,R32CAS,GDP|PPP,billion US$2005/yr,425.196456127345,765.464437993053,1179.44560894716,1595.19384766389,1924.13159674099,2132.18214909685,2245.1586179214,2304.83063752626,2337.89114400081,2357.35446530839,2371.64165220896,2384.46383650982,2397.30670863956,2410.54601540073,2423.72904802622,2439.47451975757,2459.46852016361,2483.56604309174,2510.24683869089,
