Model,Scenario,Region,Variable,Unit,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Notes
NCAR,SSP2,KHM,Population,million,14.1382550001141,14.8925548952447,15.6068856194394,16.1918266171608,16.6599821013295,17.0197958335185,17.2886562222314,17.497029499064,17.6152708934585,17.6273748906035,17.5400924083904,17.3863038550278,17.1972621885916,16.9737933080222,16.7188217851681,16.4579444717159,16.1917648498155,15.9467920965156,15.7198846264735,
NCAR,SSP3,KHM,Population,million,14.1382550001141,14.9646891191377,15.9414431482364,16.9253116677064,17.8426327533113,18.6196579166763,19.3524829830743,20.0730087622749,20.7849935998549,21.4454694388023,22.0030827359172,22.4731148747831,22.9196586847417,23.367001196985,23.8640130520247,24.3794225486468,24.9306054441168,25.5020206632548,26.1166394885777,
NCAR,SSP4,KHM,Population,million,14.1382550001141,14.7591368723832,15.3139835737717,15.6998554552747,15.9160126327349,16.0032675213256,15.9829145586342,15.8686187618089,15.6540089283848,15.3505102398325,14.9591386090675,14.5028088423731,13.9960162304744,13.4504105847183,12.8854976819109,12.3246880886805,11.778556792282,11.2548042444425,10.7543186596825,
NCAR,SSP5,KHM,Population,million,14.1382550001141,14.7121190096495,15.1456231792273,15.3298052447515,15.3376707858155,15.2412483253736,15.0393538989277,14.7376764493586,14.3444040645178,13.8793641723201,13.3556953210136,12.8219982469924,12.2753738673409,11.7162248700955,11.1498538561031,10.5916182049749,10.0543876087183,9.54730113101864,9.07582740759631,
OECD Env-Growth,SSP1,KHM,Population,million,14.138,14.769,15.329,15.718,15.931,16.035,16.032,15.935,15.739,15.456,15.095,14.689,14.237,13.738,13.196,12.63,12.059,11.497,10.95,
OECD Env-Growth,SSP2,KHM,Population,million,14.138,14.893,15.607,16.192,16.66,17.02,17.289,17.497,17.615,17.627,17.54,17.386,17.197,16.974,16.719,16.458,16.192,15.947,15.72,
OECD Env-Growth,SSP3,KHM,Population,million,14.138,14.965,15.941,16.925,17.843,18.62,19.352,20.073,20.785,21.445,22.003,22.473,22.92,23.367,23.864,24.379,24.931,25.502,26.117,
OECD Env-Growth,SSP4,KHM,Population,million,14.138,14.759,15.314,15.7,15.916,16.003,15.983,15.869,15.654,15.351,14.959,14.503,13.996,13.45,12.885,12.325,11.779,11.255,10.754,
OECD Env-Growth,SSP5,KHM,Population,million,14.138,14.712,15.146,15.33,15.338,15.241,15.039,14.738,14.344,13.879,13.356,12.822,12.275,11.716,11.15,10.592,10.054,9.547,9.076,
IIASA GDP,SSP1,KOR,Population,million,48.1835840019435,48.9690940611981,49.5902938675826,50.0419318621397,50.2826688914438,50.2479550109975,49.9043308073985,49.2639922617391,48.350663800158,47.2149329536053,45.9169302748988,44.5038708679484,42.9174396219675,41.1465975067515,39.3086092087948,37.4840288346932,35.6637061523465,33.7848637320574,31.936627371144,
IIASA GDP,SSP2,KOR,Population,million,48.1835840019435,48.906107646599,49.3775550554562,49.6406536525554,49.6606472198026,49.3423219506445,48.6301857823131,47.5595078550105,46.1832509515486,44.5978673023,42.9064589060131,41.1554452710613,39.3918147954995,37.6546742901336,35.9746451680717,34.3705869303412,32.8546870608833,31.4355256332957,30.0444725903613,
IIASA GDP,SSP3,KOR,Population,million,48.1835840019435,48.7440090393049,48.9077390578793,48.6688564380674,48.0070889535421,46.9370129470882,45.4196932042255,43.4702154097459,41.1577675884657,38.6320012458068,36.0294410546772,33.4402585802722,30.9200563152265,28.5010348329112,26.200660825444,24.0212981677,21.9862630148777,20.1270109217368,18.452798022681,
IIASA GDP,SSP4,KOR,Population,million,48.1835840019435,48.8132309326703,49.1337651995836,49.154174573515,48.8440385465424,48.2130693447792,47.2089797945111,45.8303333661634,44.1073416212292,42.1403523076324,40.0331214319506,37.8510607394404,35.657876059107,33.496930894561,31.3959547452086,29.3728193082939,27.4442188868825,25.6266586044706,23.860589865663,
IIASA GDP,SSP5,KOR,Population,million,48.1835840019435,49.0737473760857,49.9054377456616,50.6728537268285,51.3250913342695,51.7152148452625,51.8173156581542,51.6734256198675,51.3361428154526,50.8462962700915,50.2524920578296,49.5669260853207,48.7140510132317,47.6840965207889,46.6062948582201,45.570139159266,44.5636798827649,43.5107831589302,42.4836571505161,
IIASA-WiC POP,SSP1,KOR,Population,million,48.1835840019435,48.9690940611981,49.5902938675826,50.0419318621397,50.2826688914438,50.2479550109975,49.9043308073985,49.2639922617391,48.350663800158,47.2149329536053,45.9169302748988,44.5038708679484,42.9174396219675,41.1465975067515,39.3086092087948,37.4840288346932,35.6637061523465,33.7848637320574,31.936627371144,
IIASA-WiC POP,SSP2,KOR,Population,million,48.1835840019435,48.906107646599,49.3775550554562,49.6406536525554,49.6606472198026,49.3423219506445,48.6301857823131,47.5595078550105,46.1832509515486,44.5978673023,42.9064589060131,41.1554452710613,39.3918147954995,37.6546742901336,35.9746451680717,34.3705869303412,32.8546870608833,31.4355256332957,30.0444725903613,
IIASA-WiC POP,SSP3,KOR,Population,million,48.1835840019435,48.7440090393049,48.9077390578793,48.6688564380674,48.0070889535421,46.9370129470882,45.4196932042255,43.4702154097459,41.1577675884657,38.6320012458068,36.0294410546772,33.4402585802722,30.9200563152265,28.5010348329112,26.200660825444,24.0212981677,21.9862630148777,20.1270109217368,18.452798022681,
IIASA-WiC POP,SSP4,KOR,Population,million,48.1835840019435,48.8132309326703,49.1337651995836,49.154174573515,48.8440385465424,48.2130693447792,47.2089797945111,45.8303333661634,44.1073416212292,42.1403523076324,40.0331214319506,37.8510607394404,35.657876059107,33.496930894561,31.3959547452086,29.3728193082939,27.4442188868825,25.6266586044706,23.860589865663,
IIASA-WiC POP,SSP5,KOR,Population,million,48.1835840019435,49.0737473760857,49.9054377456616,50.6728537268285,51.3250913342695,51.7152148452625,51.8173156581542,51.6734256198675,51.3361428154526,50.8462962700915,50.2524920578296,49.5669260853207,48.7140510132317,47.6840965207889,46.6062948582201,45.570139159266,44.5636798827649,43.5107831589302,42.4836571505161,
NCAR,SSP1,KOR,Population,million,48.1835840019435,48.9690940611981,49.5902938675826,50.0419318621397,50.2826688914438,50.2479550109975,49.9043308073985,49.2639922617391,48.350663800158,47.2149329536053,45.9169302748988,44.5038708679484,42.9174396219675,41.1465975067515,39.3086092087948,37.4840288346932,35.6637061523465,33.7848637320574,31.936627371144,
NCAR,SSP2,KOR,Population,million,48.1835840019435,48.906107646599,49.3775550554562,49.6406536525554,49.6606472198026,49.3423219506445,48.6301857823131,47.5595078550105,46.1832509515486,44.5978673023,42.9064589060131,41.1554452710613,39.3918147954995,37.6546742901336,35.9746451680717,34.3705869303412,32.8546870608833,31.4355256332957,30.0444725903613,
NCAR,SSP3,KOR,Population,million,48.1835840019435,48.7440090393049,48.9077390578793,48.6688564380674,48.0070889535421,46.9370129470882,45.4196932042255,43.4702154097459,41.1577675884657,38.6320012458068,36.0294410546772,33.4402585802722,30.9200563152265,28.5010348329112,26.200660825444,24.0212981677,21.9862630148777,20.1270109217368,18.452798022681,
NCAR,SSP4,KOR,Population,million,48.1835840019435,48.8132309326703,49.1337651995836,49.154174573515,48.8440385465424,48.2130693447792,47.2089797945111,45.8303333661634,44.1073416212292,42.1403523076324,40.0331214319506,37.8510607394404,35.657876059107,33.496930894561,31.3959547452086,29.3728193082939,27.4442188868825,25.6266586044706,23.860589865663,
NCAR,SSP5,KOR,Population,million,48.1835840019435,49.0737473760857,49.9054377456616,50.6728537268285,51.3250913342695,51.7152148452625,51.8173156581542,51.6734256198675,51.3361428154526,50.8462962700915,50.2524920578296,49.5669260853207,48.7140510132317,47.6840965207889,46.6062948582201,45.570139159266,44.5636798827649,43.5107831589302,42.4836571505161,
OECD Env-Growth,SSP1,KOR,Population,million,48.184,48.969,49.59,50.042,50.283,50.248,49.904,49.264,48.351,47.215,45.917,44.504,42.917,41.147,39.309,37.484,35.664,33.785,31.937,
OECD Env-Growth,SSP2,KOR,Population,million,48.184,48.906,49.378,49.641,49.661,49.342,48.63,47.56,46.183,44.598,42.906,41.155,39.392,37.655,35.975,34.371,32.855,31.436,30.044,
OECD Env-Growth,SSP3,KOR,Population,million,48.184,48.744,48.908,48.669,48.007,46.937,45.42,43.47,41.158,38.632,36.029,33.44,30.92,28.501,26.201,24.021,21.986,20.127,18.453,
OECD Env-Growth,SSP4,KOR,Population,million,48.184,48.813,49.134,49.154,48.844,48.213,47.209,45.83,44.107,42.14,40.033,37.851,35.658,33.497,31.396,29.373,27.444,25.627,23.861,
OECD Env-Growth,SSP5,KOR,Population,million,48.184,49.074,49.905,50.673,51.325,51.715,51.817,51.673,51.336,50.846,50.252,49.567,48.714,47.684,46.606,45.57,44.564,43.511,42.484,
IIASA GDP,SSP1,KWT,Population,million,2.736732,3.16539864203073,3.54117720526494,3.8992822386991,4.24304809934618,4.57768816981907,4.8861350855555,5.14959400281919,5.35921220994163,5.51718724129388,5.6273858686231,5.67937157909248,5.67421030923036,5.61407812271125,5.50644260478324,5.36303136987179,5.18908988243742,4.97977986542728,4.72895093553662,
IIASA GDP,SSP2,KWT,Population,million,2.736732,3.17949247890774,3.58426739314479,3.98534014454318,4.38621301409593,4.78383841484647,5.16571913591792,5.51400552213823,5.82026916933596,6.08527694830763,6.3144860191874,6.49377419028979,6.62144389252533,6.69809330495645,6.72836804271351,6.72010637421974,6.67680570001486,6.6010583651281,6.4877138580819,
IIASA GDP,SSP3,KWT,Population,million,2.736732,3.14855570158075,3.50306965473147,3.82379091712303,4.15402703516281,4.48502030477792,4.80435986324306,5.10139751854437,5.37564824364139,5.63413382772745,5.88725412365586,6.12902763795518,6.36353058488128,6.59491173167979,6.82367360393782,7.04356755200491,7.24382592977342,7.4146619862347,7.55211950193746,
IIASA GDP,SSP4,KWT,Population,million,2.736732,3.16781936025237,3.55063393438407,3.91790336401195,4.27017594197845,4.61018661066331,4.92228210985827,5.19026797255454,5.40575595610827,5.57107855173381,5.68904929641292,5.74604629857672,5.74456566073435,5.69020153246964,5.59245033170885,5.45992256473345,5.29679687350481,5.1015851973766,4.87318014814867,
IIASA GDP,SSP5,KWT,Population,million,2.736732,3.20729340418566,3.65626406666371,4.1248743978456,4.58042008590558,5.02694414687023,5.44535032881089,5.81230081566318,6.11667579008056,6.36009466594475,6.54544092322562,6.65547017654059,6.69044585384833,6.65217680966472,6.54889504626087,6.39380483077358,6.19351840278478,5.94410234585849,5.64056614305471,
IIASA-WiC POP,SSP1,KWT,Population,million,2.736732,3.16539864203073,3.54117720526494,3.8992822386991,4.24304809934618,4.57768816981907,4.8861350855555,5.14959400281919,5.35921220994163,5.51718724129388,5.6273858686231,5.67937157909248,5.67421030923036,5.61407812271125,5.50644260478324,5.36303136987179,5.18908988243742,4.97977986542728,4.72895093553662,
IIASA-WiC POP,SSP2,KWT,Population,million,2.736732,3.17949247890774,3.58426739314479,3.98534014454318,4.38621301409593,4.78383841484647,5.16571913591792,5.51400552213823,5.82026916933596,6.08527694830763,6.3144860191874,6.49377419028979,6.62144389252533,6.69809330495645,6.72836804271351,6.72010637421974,6.67680570001486,6.6010583651281,6.4877138580819,
IIASA-WiC POP,SSP3,KWT,Population,million,2.736732,3.14855570158075,3.50306965473147,3.82379091712303,4.15402703516281,4.48502030477792,4.80435986324306,5.10139751854437,5.37564824364139,5.63413382772745,5.88725412365586,6.12902763795518,6.36353058488128,6.59491173167979,6.82367360393782,7.04356755200491,7.24382592977342,7.4146619862347,7.55211950193746,
IIASA-WiC POP,SSP4,KWT,Population,million,2.736732,3.16781936025237,3.55063393438407,3.91790336401195,4.27017594197845,4.61018661066331,4.92228210985827,5.19026797255454,5.40575595610827,5.57107855173381,5.68904929641292,5.74604629857672,5.74456566073435,5.69020153246964,5.59245033170885,5.45992256473345,5.29679687350481,5.1015851973766,4.87318014814867,
IIASA-WiC POP,SSP5,KWT,Population,million,2.736732,3.20729340418566,3.65626406666371,4.1248743978456,4.58042008590558,5.02694414687023,5.44535032881089,5.81230081566318,6.11667579008056,6.36009466594475,6.54544092322562,6.65547017654059,6.69044585384833,6.65217680966472,6.54889504626087,6.39380483077358,6.19351840278478,5.94410234585849,5.64056614305471,
NCAR,SSP1,KWT,Population,million,2.736732,3.16539864203073,3.54117720526494,3.8992822386991,4.24304809934618,4.57768816981907,4.8861350855555,5.14959400281919,5.35921220994163,5.51718724129388,5.6273858686231,5.67937157909248,5.67421030923036,5.61407812271125,5.50644260478324,5.36303136987179,5.18908988243742,4.97977986542728,4.72895093553662,
NCAR,SSP2,KWT,Population,million,2.736732,3.17949247890774,3.58426739314479,3.98534014454318,4.38621301409593,4.78383841484647,5.16571913591792,5.51400552213823,5.82026916933596,6.08527694830763,6.3144860191874,6.49377419028979,6.62144389252533,6.69809330495645,6.72836804271351,6.72010637421974,6.67680570001486,6.6010583651281,6.4877138580819,
NCAR,SSP3,KWT,Population,million,2.736732,3.14855570158075,3.50306965473147,3.82379091712303,4.15402703516281,4.48502030477792,4.80435986324306,5.10139751854437,5.37564824364139,5.63413382772745,5.88725412365586,6.12902763795518,6.36353058488128,6.59491173167979,6.82367360393782,7.04356755200491,7.24382592977342,7.4146619862347,7.55211950193746,
NCAR,SSP4,KWT,Population,million,2.736732,3.16781936025237,3.55063393438407,3.91790336401195,4.27017594197845,4.61018661066331,4.92228210985827,5.19026797255454,5.40575595610827,5.57107855173381,5.68904929641292,5.74604629857672,5.74456566073435,5.69020153246964,5.59245033170885,5.45992256473345,5.29679687350481,5.1015851973766,4.87318014814867,
NCAR,SSP5,KWT,Population,million,2.736732,3.20729340418566,3.65626406666371,4.1248743978456,4.58042008590558,5.02694414687023,5.44535032881089,5.81230081566318,6.11667579008056,6.36009466594475,6.54544092322562,6.65547017654059,6.69044585384833,6.65217680966472,6.54889504626087,6.39380483077358,6.19351840278478,5.94410234585849,5.64056614305471,
OECD Env-Growth,SSP1,KWT,Population,million,2.737,3.165,3.541,3.899,4.243,4.578,4.886,5.15,5.359,5.517,5.627,5.679,5.674,5.614,5.506,5.363,5.189,4.98,4.729,
OECD Env-Growth,SSP2,KWT,Population,million,2.737,3.179,3.584,3.985,4.386,4.784,5.166,5.514,5.82,6.085,6.314,6.494,6.621,6.698,6.728,6.72,6.677,6.601,6.488,
OECD Env-Growth,SSP3,KWT,Population,million,2.737,3.149,3.503,3.824,4.154,4.485,4.804,5.101,5.376,5.634,5.887,6.129,6.364,6.595,6.824,7.044,7.244,7.415,7.552,
OECD Env-Growth,SSP4,KWT,Population,million,2.737,3.168,3.551,3.918,4.27,4.61,4.922,5.19,5.406,5.571,5.689,5.746,5.745,5.69,5.592,5.46,5.297,5.102,4.873,
OECD Env-Growth,SSP5,KWT,Population,million,2.737,3.207,3.656,4.125,4.58,5.027,5.445,5.812,6.117,6.36,6.545,6.655,6.69,6.652,6.549,6.394,6.194,5.944,5.641,
IIASA GDP,SSP1,LAO,Population,million,6.200894,6.58548083693739,6.9306385074407,7.2170059223554,7.42245898133828,7.5642777380411,7.64666067662544,7.67495124616516,7.65286100255628,7.58481880826825,7.46857398479887,7.3167047868518,7.13044061707198,6.91220244070932,6.66661307651301,6.40021296643496,6.12218565328318,5.84141080223034,5.56470231159735,
IIASA GDP,SSP2,LAO,Population,million,6.200894,6.63689616596396,7.06644174721128,7.45979002060923,7.80213034911844,8.07911053551691,8.30370281321492,8.48570954762107,8.63121918907528,8.72876750170097,8.76451217190918,8.75118807843373,8.69792021520398,8.62411048486306,8.5403965537297,8.44916792436574,8.35214340438664,8.24627568687264,8.13358839363474,
IIASA GDP,SSP3,LAO,Population,million,6.200894,6.6811152383991,7.22566574458133,7.79575424568589,8.33466687026108,8.81218815561055,9.24494217360539,9.67532895774672,10.1107268228787,10.5116927423428,10.8582150293972,11.1625404032638,11.4362826409541,11.7199098336867,12.0322939465405,12.3568012796836,12.6902941026106,13.0173241602994,13.3507675618853,
IIASA GDP,SSP4,LAO,Population,million,6.200894,6.66713947494447,7.17867087393248,7.69114736431228,8.16491895303664,8.57388249093809,8.9367315630456,9.29407799280853,9.65101826989759,9.96918487250986,10.2319185567368,10.4616606058691,10.6713585303563,10.898006427222,11.1564669055122,11.4292527798309,11.7129951927426,11.9942524563111,12.2852371659716,
IIASA GDP,SSP5,LAO,Population,million,6.200894,6.57033233671512,6.87968660891594,7.1072172887756,7.25069809666189,7.33068505263925,7.3507859905105,7.31643575490748,7.23337509537656,7.10825711011593,6.94056048862967,6.74862033969945,6.53287887004718,6.29550086429654,6.04122707801087,5.77620190345304,5.50833289784554,5.2450251776245,4.992120060323,
IIASA-WiC POP,SSP1,LAO,Population,million,6.200894,6.58548083693739,6.9306385074407,7.2170059223554,7.42245898133828,7.5642777380411,7.64666067662544,7.67495124616516,7.65286100255628,7.58481880826825,7.46857398479887,7.3167047868518,7.13044061707198,6.91220244070932,6.66661307651301,6.40021296643496,6.12218565328318,5.84141080223034,5.56470231159735,
IIASA-WiC POP,SSP2,LAO,Population,million,6.200894,6.63689616596396,7.06644174721128,7.45979002060923,7.80213034911844,8.07911053551691,8.30370281321492,8.48570954762107,8.63121918907528,8.72876750170097,8.76451217190918,8.75118807843373,8.69792021520398,8.62411048486306,8.5403965537297,8.44916792436574,8.35214340438664,8.24627568687264,8.13358839363474,
